conversion_id,click_id,amount,status,created_at,updated_at
449679,402117,113.98,active,2022-11-07,2022-11-08
183333,76834,147.13,active,2022-11-07,2022-11-10
309003,818271,108.96,active,2022-11-07,2022-11-10
163264,860716,113.78,active,2022-11-07,2022-11-12
809515,997740,98.47,not active,2022-11-07,2022-11-09
434732,283750,116.64,active,2022-11-07,2022-11-11
551222,216543,95.81,active,2022-11-07,2022-11-10
866061,530423,94.22,not active,2022-11-07,2022-11-07
943354,448796,103.83,not active,2022-11-07,2022-11-09
481849,246640,73.07,active,2022-11-07,2022-11-12
339631,253281,6.45,not active,2022-11-07,2022-11-12
960804,758134,117.6,active,2022-11-07,2022-11-12
843332,870566,58.84,active,2022-11-07,2022-11-12
573039,536404,53.6,not active,2022-11-07,2022-11-08
145064,51499,124.31,not active,2022-11-07,2022-11-10
725505,118687,26.2,active,2022-11-07,2022-11-07
70773,660311,124.29,active,2022-11-07,2022-11-09
848072,767373,105.3,active,2022-11-07,2022-11-12
522763,464660,49.56,not active,2022-11-07,2022-11-08
817635,729593,90.7,active,2022-11-07,2022-11-07
650835,849982,20.25,active,2022-11-07,2022-11-10
71580,362215,63.08,active,2022-11-07,2022-11-11
873566,665420,60.82,active,2022-11-07,2022-11-10
676257,45728,108.16,not active,2022-11-07,2022-11-10
984154,217174,94.46,active,2022-11-07,2022-11-10
272339,284336,127.7,not active,2022-11-07,2022-11-12
702105,214393,38.6,active,2022-11-07,2022-11-08
743444,725860,12.15,not active,2022-11-07,2022-11-07
142818,321214,55.08,active,2022-11-07,2022-11-07
919903,384272,94.18,active,2022-11-07,2022-11-09
951901,91325,88.4,not active,2022-11-07,2022-11-12
29815,710914,106.99,not active,2022-11-07,2022-11-10
471217,739483,109.37,not active,2022-11-07,2022-11-09
570118,689824,133.15,not active,2022-11-07,2022-11-09
853439,204977,13.67,not active,2022-11-07,2022-11-11
198888,672825,116.25,active,2022-11-07,2022-11-11
378784,524836,25.49,not active,2022-11-07,2022-11-10
377876,442103,148.17,not active,2022-11-07,2022-11-11
951569,324570,88.83,not active,2022-11-07,2022-11-12
415638,520814,45.61,not active,2022-11-07,2022-11-09
835677,343938,119.67,active,2022-11-07,2022-11-09
988018,770955,2.82,not active,2022-11-07,2022-11-12
411201,116527,31.44,active,2022-11-07,2022-11-09
199551,430903,7.03,not active,2022-11-07,2022-11-10
965554,165015,131.13,active,2022-11-07,2022-11-11
406673,155177,130.46,active,2022-11-07,2022-11-08
649879,406823,46.28,active,2022-11-07,2022-11-12
105369,146907,95.87,not active,2022-11-07,2022-11-11
475494,569869,47.75,not active,2022-11-07,2022-11-09
419930,341339,114.28,active,2022-11-07,2022-11-11
600400,48384,4.38,active,2022-11-07,2022-11-07
907592,560528,57.41,active,2022-11-07,2022-11-09
927058,505411,30.85,not active,2022-11-07,2022-11-12
657407,119298,53.97,not active,2022-11-07,2022-11-11
245196,410787,109.26,active,2022-11-07,2022-11-10
982450,840845,101.13,not active,2022-11-07,2022-11-08
523595,865999,95.02,not active,2022-11-07,2022-11-10
530039,642694,60.8,active,2022-11-07,2022-11-10
123268,496841,51.52,active,2022-11-07,2022-11-09
302266,426065,103.76,active,2022-11-07,2022-11-07
196530,756217,55.01,not active,2022-11-07,2022-11-12
220986,873893,12.8,active,2022-11-07,2022-11-11
31263,342521,92.66,not active,2022-11-07,2022-11-10
869708,663497,19.43,active,2022-11-07,2022-11-10
782681,68019,27.45,active,2022-11-07,2022-11-10
836218,862648,101.92,active,2022-11-07,2022-11-10
681004,619551,126.22,not active,2022-11-07,2022-11-09
293837,307110,28.65,active,2022-11-07,2022-11-07
590982,67974,39.18,active,2022-11-07,2022-11-10
912413,316309,61.19,active,2022-11-07,2022-11-10
812547,1349,80.59,not active,2022-11-07,2022-11-12
6961,658109,108.81,active,2022-11-07,2022-11-12
632270,153880,43.86,not active,2022-11-07,2022-11-11
50304,298873,29.5,active,2022-11-07,2022-11-09
250643,375812,24.48,not active,2022-11-07,2022-11-07
629592,647092,116.06,not active,2022-11-07,2022-11-11
859105,345820,98.24,active,2022-11-07,2022-11-08
729552,329890,30.85,active,2022-11-07,2022-11-08
768370,170738,128.16,active,2022-11-07,2022-11-12
135764,281135,30.02,not active,2022-11-07,2022-11-11
720035,740641,32.73,active,2022-11-07,2022-11-11
341042,407497,61.87,not active,2022-11-07,2022-11-07
778381,783419,49.8,not active,2022-11-07,2022-11-07
997591,281585,71.99,not active,2022-11-07,2022-11-11
278456,134873,18.53,active,2022-11-07,2022-11-11
167599,915028,58.87,not active,2022-11-07,2022-11-10
37436,431157,99.2,not active,2022-11-07,2022-11-10
958703,795279,20.37,not active,2022-11-07,2022-11-11
954897,2096,58.07,not active,2022-11-07,2022-11-11
292778,406987,121.64,not active,2022-11-07,2022-11-12
400582,39188,69.73,active,2022-11-07,2022-11-10
962210,51574,30.22,not active,2022-11-07,2022-11-08
748483,342333,28.35,not active,2022-11-07,2022-11-07
888506,26339,132.64,not active,2022-11-07,2022-11-10
896396,706384,36.32,active,2022-11-07,2022-11-08
458367,648767,99.46,active,2022-11-07,2022-11-07
747214,713668,111.3,not active,2022-11-07,2022-11-08
235590,783649,118.42,active,2022-11-07,2022-11-12
799647,683489,135.6,not active,2022-11-07,2022-11-09
333791,304278,59.04,not active,2022-11-07,2022-11-07
709957,52228,49.39,active,2022-11-07,2022-11-12
749853,205430,36.64,active,2022-11-07,2022-11-07
453901,435681,134.08,not active,2022-11-07,2022-11-08
907330,12500,16.01,active,2022-11-07,2022-11-07
686598,790713,19.11,active,2022-11-07,2022-11-11
945202,201814,0.19,not active,2022-11-07,2022-11-07
561039,742528,106.71,active,2022-11-07,2022-11-11
793842,893387,115.64,not active,2022-11-07,2022-11-08
917051,613863,145.19,not active,2022-11-07,2022-11-10
500943,441704,113.14,active,2022-11-07,2022-11-10
862488,33295,7.22,active,2022-11-07,2022-11-11
369372,305811,75.34,not active,2022-11-07,2022-11-10
511293,511089,42.73,not active,2022-11-07,2022-11-09
866823,73831,38.42,active,2022-11-07,2022-11-10
739773,467108,122.63,active,2022-11-07,2022-11-12
712564,782305,77.65,not active,2022-11-07,2022-11-07
461918,156887,34.33,not active,2022-11-07,2022-11-11
409023,128517,19.56,active,2022-11-07,2022-11-08
810681,332015,84.33,active,2022-11-07,2022-11-12
954045,220924,40.65,active,2022-11-07,2022-11-12
187649,814529,24.57,not active,2022-11-07,2022-11-08
962885,42161,109.93,active,2022-11-07,2022-11-09
217042,789503,83.85,active,2022-11-07,2022-11-07
735508,157141,136.53,active,2022-11-07,2022-11-10
469021,319348,63.59,not active,2022-11-07,2022-11-08
24637,189947,24.91,active,2022-11-07,2022-11-11
854908,465790,122.71,not active,2022-11-07,2022-11-09
694987,826941,31.97,not active,2022-11-07,2022-11-09
352816,580614,120.34,not active,2022-11-07,2022-11-07
667925,187999,100.07,active,2022-11-07,2022-11-08
804866,924748,90.08,not active,2022-11-07,2022-11-09
769647,604731,83.07,active,2022-11-07,2022-11-11
538310,658249,89.19,not active,2022-11-07,2022-11-11
180260,90595,16.06,active,2022-11-07,2022-11-08
927894,432584,42.28,active,2022-11-07,2022-11-12
385725,525863,41.37,active,2022-11-07,2022-11-10
104194,448185,146.99,not active,2022-11-07,2022-11-11
330859,535634,126.52,not active,2022-11-07,2022-11-10
174390,490701,37.53,active,2022-11-07,2022-11-07
286047,747649,132.33,active,2022-11-07,2022-11-12
686560,856115,21.41,not active,2022-11-07,2022-11-12
121606,115377,124.74,not active,2022-11-07,2022-11-10
571069,302295,67.07,active,2022-11-07,2022-11-07
915108,530015,54.45,not active,2022-11-07,2022-11-08
367299,827504,107.65,not active,2022-11-07,2022-11-08
191364,741359,46.72,active,2022-11-07,2022-11-07
307559,4207,107.75,not active,2022-11-07,2022-11-12
592945,916708,78.13,active,2022-11-07,2022-11-12
653631,272581,39.65,active,2022-11-07,2022-11-11
238970,420147,137.91,not active,2022-11-07,2022-11-12
612029,993973,119.29,not active,2022-11-07,2022-11-09
136506,692090,148.11,not active,2022-11-07,2022-11-07
971022,693030,39.71,not active,2022-11-07,2022-11-10
534498,254741,0.56,not active,2022-11-07,2022-11-09
754624,565857,116.1,not active,2022-11-07,2022-11-11
858857,699799,61.44,not active,2022-11-07,2022-11-12
300711,713885,86.2,active,2022-11-07,2022-11-11
330656,123697,107.36,not active,2022-11-07,2022-11-12
449700,693224,128.39,active,2022-11-07,2022-11-12
16258,719609,140.99,not active,2022-11-07,2022-11-08
907207,523383,79.55,active,2022-11-07,2022-11-11
812818,594928,116.26,not active,2022-11-07,2022-11-08
80035,475666,130.08,active,2022-11-07,2022-11-09
428894,290777,39.36,not active,2022-11-07,2022-11-11
119431,478466,28.17,not active,2022-11-07,2022-11-12
570563,25436,106.5,active,2022-11-07,2022-11-08
268845,637939,29.57,not active,2022-11-07,2022-11-07
681178,144521,29.77,not active,2022-11-07,2022-11-10
831429,763749,112.79,not active,2022-11-07,2022-11-09
10756,120693,68.37,not active,2022-11-07,2022-11-09
552786,330850,101.82,active,2022-11-07,2022-11-07
678951,516114,87.34,not active,2022-11-07,2022-11-09
174246,795411,38.84,not active,2022-11-07,2022-11-10
772309,164940,18.12,not active,2022-11-07,2022-11-10
223431,436077,124.74,active,2022-11-07,2022-11-10
572242,410053,103.16,active,2022-11-07,2022-11-09
850236,399876,16.26,active,2022-11-07,2022-11-09
630308,765202,38.81,active,2022-11-07,2022-11-11
74325,239831,140.54,not active,2022-11-07,2022-11-08
562926,9684,31.89,active,2022-11-07,2022-11-12
68945,784431,149.56,active,2022-11-07,2022-11-07
836921,934438,43.06,not active,2022-11-07,2022-11-11
408067,27392,131.78,not active,2022-11-07,2022-11-07
168498,41427,113.32,not active,2022-11-07,2022-11-07
656096,398800,6.35,active,2022-11-07,2022-11-10
65578,551684,121.1,active,2022-11-07,2022-11-11
414639,698502,117.99,active,2022-11-07,2022-11-08
912179,850400,43.96,not active,2022-11-07,2022-11-10
689738,914143,104.25,active,2022-11-07,2022-11-11
60699,500544,92.85,active,2022-11-07,2022-11-11
916433,954516,140.99,active,2022-11-07,2022-11-09
396917,514443,11.71,not active,2022-11-07,2022-11-11
408992,305911,75.11,active,2022-11-07,2022-11-08
539624,898564,134.88,not active,2022-11-07,2022-11-12
654989,688842,90.39,active,2022-11-07,2022-11-11
86214,871415,50.04,not active,2022-11-07,2022-11-09
939125,80286,129.31,active,2022-11-07,2022-11-08
21583,939695,14.59,not active,2022-11-07,2022-11-11
163816,461121,141.78,active,2022-11-07,2022-11-09
486786,720672,45.32,not active,2022-11-07,2022-11-11
16773,474019,101.55,not active,2022-11-07,2022-11-07
9872,886730,140.08,active,2022-11-07,2022-11-11
320746,400949,31.81,active,2022-11-07,2022-11-10
493133,921672,145.77,active,2022-11-07,2022-11-12
174652,105759,126.7,not active,2022-11-07,2022-11-09
492058,472460,15.25,active,2022-11-07,2022-11-08
808565,957683,58.93,active,2022-11-07,2022-11-09
872409,709938,107.88,active,2022-11-07,2022-11-11
461023,386036,34.09,active,2022-11-07,2022-11-08
327174,997100,50.67,not active,2022-11-07,2022-11-08
179614,645628,47.32,not active,2022-11-07,2022-11-11
165077,688964,98.77,not active,2022-11-07,2022-11-11
97201,844827,119.17,active,2022-11-07,2022-11-09
539810,132518,82.94,active,2022-11-07,2022-11-12
211257,461021,61.69,active,2022-11-07,2022-11-11
758403,407175,11.32,active,2022-11-07,2022-11-07
283300,653249,144.34,not active,2022-11-07,2022-11-10
695706,977281,2.14,not active,2022-11-07,2022-11-11
398527,199895,73.54,active,2022-11-07,2022-11-07
996182,986478,27.29,active,2022-11-07,2022-11-09
290345,251656,4.95,not active,2022-11-07,2022-11-10
573206,428907,140.96,not active,2022-11-07,2022-11-07
992689,404245,94.93,not active,2022-11-07,2022-11-10
46649,916633,101.2,not active,2022-11-07,2022-11-07
957361,997601,45.54,not active,2022-11-07,2022-11-07
328479,197155,48.67,active,2022-11-07,2022-11-12
453514,317536,6.38,not active,2022-11-07,2022-11-09
333359,598610,121.4,not active,2022-11-07,2022-11-10
916366,131254,2.62,active,2022-11-07,2022-11-12
221950,278437,126.17,active,2022-11-07,2022-11-10
65855,8759,91.14,active,2022-11-07,2022-11-07
327950,233682,133.87,not active,2022-11-07,2022-11-09
619632,954208,28.89,active,2022-11-07,2022-11-09
510715,615961,77.57,not active,2022-11-07,2022-11-11
871292,444278,145.94,active,2022-11-07,2022-11-11
15304,296130,74.8,active,2022-11-07,2022-11-09
604820,557019,36.16,active,2022-11-07,2022-11-11
778095,669105,3.84,not active,2022-11-07,2022-11-12
216481,919050,93.49,active,2022-11-07,2022-11-10
372787,244499,103.44,not active,2022-11-07,2022-11-11
208973,696066,54.75,not active,2022-11-07,2022-11-07
306648,890605,10.22,active,2022-11-07,2022-11-11
674481,447452,78.17,active,2022-11-07,2022-11-09
727271,389511,141.87,active,2022-11-07,2022-11-07
616284,780798,45.09,active,2022-11-07,2022-11-08
561476,340853,2.06,active,2022-11-07,2022-11-10
869307,521039,124.91,active,2022-11-07,2022-11-10
83950,69308,13.36,not active,2022-11-07,2022-11-11
604712,440937,108.07,not active,2022-11-07,2022-11-10
788440,721951,119.9,not active,2022-11-07,2022-11-12
105736,293832,67.7,not active,2022-11-07,2022-11-08
985330,115674,90.29,active,2022-11-07,2022-11-12
695754,523890,98.64,active,2022-11-07,2022-11-09
617316,72871,63.98,active,2022-11-07,2022-11-10
18934,488526,28.81,not active,2022-11-07,2022-11-11
569343,97283,93.0,active,2022-11-07,2022-11-09
775899,655925,102.34,not active,2022-11-07,2022-11-12
68118,398101,48.29,active,2022-11-07,2022-11-12
605801,876936,71.53,not active,2022-11-07,2022-11-09
269346,129877,36.77,active,2022-11-07,2022-11-11
687274,288064,15.87,not active,2022-11-07,2022-11-12
80287,215718,138.9,active,2022-11-07,2022-11-09
329245,982195,27.55,active,2022-11-07,2022-11-09
684096,448290,79.88,active,2022-11-07,2022-11-10
959607,782927,118.88,not active,2022-11-07,2022-11-07
761279,212878,144.64,active,2022-11-07,2022-11-11
507541,52610,84.71,not active,2022-11-07,2022-11-10
187020,821752,80.89,active,2022-11-07,2022-11-08
224933,407323,45.11,not active,2022-11-07,2022-11-11
417977,908501,45.64,active,2022-11-07,2022-11-12
259808,562379,44.94,active,2022-11-07,2022-11-07
508861,104408,141.38,not active,2022-11-07,2022-11-07
849394,132993,93.15,not active,2022-11-07,2022-11-10
449417,225068,47.47,not active,2022-11-07,2022-11-07
610690,765255,103.03,not active,2022-11-07,2022-11-12
102401,733027,127.11,not active,2022-11-07,2022-11-11
990412,367417,81.22,active,2022-11-07,2022-11-10
270353,930928,123.13,not active,2022-11-07,2022-11-11
178840,347687,110.36,active,2022-11-07,2022-11-12
837698,497053,40.72,not active,2022-11-07,2022-11-10
864236,411194,132.26,active,2022-11-07,2022-11-09
923842,110094,24.18,not active,2022-11-07,2022-11-12
562413,985762,94.78,active,2022-11-07,2022-11-10
876517,466483,131.71,active,2022-11-07,2022-11-08
560549,636643,35.85,active,2022-11-07,2022-11-09
309461,368155,20.95,active,2022-11-07,2022-11-09
228522,30464,10.74,active,2022-11-07,2022-11-11
30478,828564,116.59,not active,2022-11-07,2022-11-12
49577,658233,24.36,active,2022-11-07,2022-11-09
46998,954389,36.1,not active,2022-11-07,2022-11-12
9408,697056,71.06,active,2022-11-07,2022-11-07
475948,758729,59.14,not active,2022-11-07,2022-11-08
368536,612451,16.53,active,2022-11-07,2022-11-12
499187,884763,50.16,not active,2022-11-07,2022-11-12
520376,650717,149.69,active,2022-11-07,2022-11-07
660612,785080,134.55,not active,2022-11-07,2022-11-08
636853,30368,24.94,not active,2022-11-07,2022-11-12
501355,96734,50.51,active,2022-11-07,2022-11-09
306020,210701,9.34,not active,2022-11-07,2022-11-08
675187,51034,137.81,active,2022-11-07,2022-11-09
417064,411861,146.16,not active,2022-11-07,2022-11-08
495294,73575,113.81,active,2022-11-07,2022-11-11
719106,582073,60.89,active,2022-11-07,2022-11-10
259199,399094,1.85,active,2022-11-07,2022-11-07
96722,938269,121.83,not active,2022-11-07,2022-11-10
720235,924529,118.68,not active,2022-11-07,2022-11-08
157171,975508,121.5,not active,2022-11-07,2022-11-09
679646,570810,88.64,active,2022-11-07,2022-11-12
524387,992156,18.14,not active,2022-11-07,2022-11-10
889102,388268,94.1,not active,2022-11-07,2022-11-09
334489,596499,120.93,not active,2022-11-07,2022-11-08
916627,639247,109.18,not active,2022-11-07,2022-11-12
435434,563217,18.09,not active,2022-11-07,2022-11-12
58210,548341,28.81,active,2022-11-07,2022-11-09
695624,861388,95.87,active,2022-11-07,2022-11-08
261227,477488,21.53,active,2022-11-07,2022-11-10
569086,690150,71.82,active,2022-11-07,2022-11-11
103161,109053,8.24,not active,2022-11-07,2022-11-07
197725,660957,92.13,not active,2022-11-07,2022-11-12
470621,908801,98.42,not active,2022-11-07,2022-11-12
807906,367528,112.64,active,2022-11-07,2022-11-10
689326,231005,107.02,active,2022-11-07,2022-11-07
989413,129462,123.06,not active,2022-11-07,2022-11-07
798880,58073,124.75,not active,2022-11-07,2022-11-08
718813,964778,81.49,active,2022-11-07,2022-11-12
394462,8098,96.35,not active,2022-11-07,2022-11-08
567192,218312,37.33,not active,2022-11-07,2022-11-08
639495,24575,53.07,not active,2022-11-07,2022-11-11
243339,342535,113.39,not active,2022-11-07,2022-11-11
610117,758414,141.43,not active,2022-11-07,2022-11-11
46253,81265,112.11,active,2022-11-07,2022-11-07
322535,284436,49.04,not active,2022-11-07,2022-11-12
291291,706250,97.94,active,2022-11-07,2022-11-08
544008,39678,17.17,active,2022-11-07,2022-11-12
517840,196583,36.34,active,2022-11-07,2022-11-10
970978,350434,18.03,active,2022-11-07,2022-11-08
2076,586295,65.16,active,2022-11-07,2022-11-08
643427,173585,111.29,active,2022-11-07,2022-11-11
761477,575829,59.39,active,2022-11-07,2022-11-07
756660,175902,14.11,active,2022-11-07,2022-11-12
560405,278273,137.95,active,2022-11-07,2022-11-10
968170,230128,8.83,active,2022-11-07,2022-11-09
567012,703818,56.87,not active,2022-11-07,2022-11-10
268594,444816,101.64,not active,2022-11-07,2022-11-11
165836,898279,57.72,not active,2022-11-07,2022-11-09
195494,129414,7.89,not active,2022-11-07,2022-11-09
803555,392446,82.92,active,2022-11-07,2022-11-10
373840,156116,29.58,active,2022-11-07,2022-11-09
461486,476538,3.43,active,2022-11-07,2022-11-08
411754,272330,117.95,active,2022-11-07,2022-11-10
232283,187132,109.38,active,2022-11-07,2022-11-11
792125,259102,68.59,active,2022-11-07,2022-11-10
143208,973658,55.12,not active,2022-11-07,2022-11-12
543603,994285,21.8,active,2022-11-07,2022-11-07
220021,205019,140.72,active,2022-11-07,2022-11-07
640517,393994,50.57,not active,2022-11-07,2022-11-11
161207,16911,65.32,active,2022-11-07,2022-11-08
983246,466854,20.56,active,2022-11-07,2022-11-12
327315,72050,136.82,active,2022-11-07,2022-11-09
735655,490064,114.98,active,2022-11-07,2022-11-07
829232,783091,9.66,not active,2022-11-07,2022-11-11
448844,665594,127.97,not active,2022-11-07,2022-11-10
921003,862697,30.0,not active,2022-11-07,2022-11-08
393495,548076,61.72,not active,2022-11-07,2022-11-07
112483,575746,101.99,active,2022-11-07,2022-11-09
676067,861244,77.8,active,2022-11-07,2022-11-10
510398,997875,87.57,active,2022-11-07,2022-11-12
843033,282904,31.68,active,2022-11-07,2022-11-12
472533,902968,46.15,not active,2022-11-07,2022-11-07
74084,107375,74.51,not active,2022-11-07,2022-11-10
643785,584075,39.05,not active,2022-11-07,2022-11-11
284303,775433,102.51,active,2022-11-07,2022-11-12
365178,409911,135.12,active,2022-11-07,2022-11-11
308535,706942,38.74,not active,2022-11-07,2022-11-08
5450,563013,96.0,not active,2022-11-07,2022-11-10
972823,272714,100.62,not active,2022-11-07,2022-11-11
918064,856383,111.12,not active,2022-11-07,2022-11-08
901150,501972,127.51,active,2022-11-07,2022-11-10
956266,424098,106.29,not active,2022-11-07,2022-11-12
61644,978292,90.83,active,2022-11-07,2022-11-09
216195,787576,115.22,not active,2022-11-07,2022-11-07
356637,822268,88.5,not active,2022-11-07,2022-11-07
727236,924462,61.69,active,2022-11-07,2022-11-11
492097,659187,93.92,not active,2022-11-07,2022-11-07
519968,411980,56.97,active,2022-11-07,2022-11-12
907627,942088,32.22,active,2022-11-07,2022-11-07
892589,526439,19.19,active,2022-11-07,2022-11-11
231299,159074,143.33,active,2022-11-07,2022-11-11
440754,608874,51.93,not active,2022-11-07,2022-11-08
366315,472138,88.05,active,2022-11-07,2022-11-07
762080,559514,64.38,not active,2022-11-07,2022-11-08
301833,647632,125.38,active,2022-11-07,2022-11-08
528723,769782,131.9,active,2022-11-07,2022-11-11
304919,508302,65.21,active,2022-11-07,2022-11-09
223789,520924,131.88,active,2022-11-07,2022-11-10
455149,526611,86.17,active,2022-11-07,2022-11-11
843220,690602,129.62,active,2022-11-07,2022-11-08
894422,528600,83.45,active,2022-11-07,2022-11-10
58640,907456,15.69,active,2022-11-07,2022-11-10
151103,25969,123.94,not active,2022-11-07,2022-11-11
189641,471712,9.89,active,2022-11-07,2022-11-07
12583,621898,147.73,active,2022-11-07,2022-11-07
476321,37684,117.98,active,2022-11-07,2022-11-07
144595,979669,114.92,not active,2022-11-07,2022-11-08
152916,520497,135.8,active,2022-11-07,2022-11-08
855737,734003,137.75,not active,2022-11-07,2022-11-09
300704,926249,109.86,active,2022-11-07,2022-11-11
745180,973035,113.76,active,2022-11-07,2022-11-11
62551,771218,149.58,active,2022-11-07,2022-11-09
488114,555149,41.61,active,2022-11-07,2022-11-10
258153,978710,85.19,active,2022-11-07,2022-11-08
475283,587322,37.72,not active,2022-11-07,2022-11-11
529674,556614,116.0,not active,2022-11-07,2022-11-11
200410,588378,69.47,active,2022-11-07,2022-11-08
432661,628170,54.79,not active,2022-11-07,2022-11-12
658968,499901,51.49,active,2022-11-07,2022-11-12
246575,11613,88.39,active,2022-11-07,2022-11-07
352187,543643,51.87,not active,2022-11-07,2022-11-11
157858,6118,120.15,not active,2022-11-07,2022-11-07
467543,631481,115.91,active,2022-11-07,2022-11-09
852393,43211,97.49,not active,2022-11-07,2022-11-07
839322,505328,36.41,not active,2022-11-07,2022-11-10
687723,596121,121.97,not active,2022-11-07,2022-11-09
813033,159225,19.15,active,2022-11-07,2022-11-10
446208,16837,145.26,active,2022-11-07,2022-11-08
15471,996859,60.84,active,2022-11-07,2022-11-07
202688,795851,91.32,active,2022-11-07,2022-11-08
132640,32163,70.7,not active,2022-11-07,2022-11-07
568331,328955,71.41,not active,2022-11-07,2022-11-12
643142,511062,38.48,not active,2022-11-07,2022-11-10
174963,231004,37.17,active,2022-11-07,2022-11-10
405126,776274,149.11,not active,2022-11-07,2022-11-09
407957,932424,100.94,active,2022-11-07,2022-11-07
734525,480259,147.18,active,2022-11-07,2022-11-11
482399,663585,91.39,active,2022-11-07,2022-11-12
785831,876533,72.34,not active,2022-11-07,2022-11-12
393142,568549,108.62,not active,2022-11-07,2022-11-08
721795,822893,53.45,not active,2022-11-07,2022-11-11
460859,744911,120.71,not active,2022-11-07,2022-11-07
639087,650997,45.4,not active,2022-11-07,2022-11-10
590728,116274,35.1,not active,2022-11-07,2022-11-10
842915,784741,25.62,active,2022-11-07,2022-11-10
800972,877395,138.25,active,2022-11-07,2022-11-08
480320,976473,55.03,active,2022-11-07,2022-11-12
173341,663875,85.02,not active,2022-11-07,2022-11-11
879609,684678,109.97,not active,2022-11-07,2022-11-10
766013,435025,51.45,not active,2022-11-07,2022-11-07
612722,860709,87.85,active,2022-11-07,2022-11-12
624017,10967,49.95,active,2022-11-07,2022-11-12
477986,269295,138.48,active,2022-11-07,2022-11-07
781417,222824,137.06,active,2022-11-07,2022-11-11
839069,910325,130.83,not active,2022-11-07,2022-11-08
595299,552231,9.2,not active,2022-11-07,2022-11-11
718013,766730,9.07,active,2022-11-07,2022-11-09
364323,332546,51.64,not active,2022-11-07,2022-11-11
894305,752767,131.12,not active,2022-11-07,2022-11-07
675495,609342,75.55,active,2022-11-07,2022-11-10
978964,51986,139.32,active,2022-11-07,2022-11-11
368656,759401,43.38,active,2022-11-07,2022-11-08
842265,374107,79.01,not active,2022-11-07,2022-11-11
86253,425793,16.86,active,2022-11-07,2022-11-07
787088,122920,126.46,not active,2022-11-07,2022-11-07
599152,163241,66.02,not active,2022-11-07,2022-11-08
978128,926462,51.22,not active,2022-11-07,2022-11-12
80740,106891,104.95,not active,2022-11-07,2022-11-08
952198,560673,31.3,active,2022-11-07,2022-11-10
577343,736036,74.87,active,2022-11-07,2022-11-08
38372,314182,42.38,not active,2022-11-07,2022-11-11
340108,573386,61.28,active,2022-11-07,2022-11-11
962006,417774,35.13,active,2022-11-07,2022-11-08
208253,641805,76.31,active,2022-11-07,2022-11-11
480558,897255,70.51,not active,2022-11-07,2022-11-11
80578,28901,79.68,active,2022-11-07,2022-11-12
282604,442440,20.8,active,2022-11-07,2022-11-08
682520,57425,128.1,active,2022-11-07,2022-11-09
530271,639612,70.65,active,2022-11-07,2022-11-07
493927,936510,51.51,active,2022-11-07,2022-11-12
838097,617874,127.38,not active,2022-11-07,2022-11-09
805590,718656,91.15,active,2022-11-07,2022-11-08
580412,910834,81.59,not active,2022-11-07,2022-11-10
964398,219582,139.89,active,2022-11-07,2022-11-07
771326,554724,78.7,not active,2022-11-07,2022-11-12
286589,171060,95.72,not active,2022-11-07,2022-11-11
217284,764523,73.96,active,2022-11-07,2022-11-09
542915,32283,41.04,not active,2022-11-07,2022-11-08
35605,987988,56.82,not active,2022-11-07,2022-11-09
907447,740992,1.39,active,2022-11-07,2022-11-11
942733,586063,92.76,not active,2022-11-07,2022-11-08
398579,701157,32.8,not active,2022-11-07,2022-11-10
363140,91262,13.75,not active,2022-11-07,2022-11-11
174178,552930,61.46,not active,2022-11-07,2022-11-12
978070,815230,37.29,not active,2022-11-07,2022-11-10
932759,516209,14.08,not active,2022-11-07,2022-11-09
690208,1836,1.57,not active,2022-11-07,2022-11-07
916665,933715,14.48,active,2022-11-07,2022-11-08
411639,763959,75.59,not active,2022-11-07,2022-11-09
185169,735256,68.56,active,2022-11-07,2022-11-12
376470,474544,109.63,not active,2022-11-07,2022-11-08
524812,794590,54.13,active,2022-11-07,2022-11-10
19901,424355,140.49,active,2022-11-07,2022-11-12
399262,614050,82.74,active,2022-11-07,2022-11-08
863289,412396,91.3,active,2022-11-07,2022-11-08
290246,141671,21.53,active,2022-11-07,2022-11-10
249350,986559,55.26,active,2022-11-07,2022-11-07
724508,668237,62.78,active,2022-11-07,2022-11-10
709100,725485,113.9,active,2022-11-07,2022-11-08
292993,494785,14.19,active,2022-11-07,2022-11-10
751973,305586,106.49,active,2022-11-07,2022-11-12
425507,552358,70.27,active,2022-11-07,2022-11-12
681922,484592,17.33,active,2022-11-07,2022-11-10
79092,701586,130.47,active,2022-11-07,2022-11-11
155882,19959,13.08,not active,2022-11-07,2022-11-08
192168,837772,58.66,not active,2022-11-07,2022-11-10
665512,459925,128.47,not active,2022-11-07,2022-11-11
618614,438699,90.22,active,2022-11-07,2022-11-10
565779,673529,52.88,not active,2022-11-07,2022-11-07
482089,802280,143.23,active,2022-11-07,2022-11-07
520645,600660,65.19,not active,2022-11-07,2022-11-08
702528,986235,138.49,not active,2022-11-07,2022-11-10
555847,787543,16.78,active,2022-11-07,2022-11-10
212892,77194,106.47,active,2022-11-07,2022-11-09
31411,906193,31.6,not active,2022-11-07,2022-11-08
784632,824688,42.19,active,2022-11-07,2022-11-08
557443,934186,65.02,not active,2022-11-07,2022-11-09
353021,732332,122.01,not active,2022-11-07,2022-11-11
918326,516401,70.09,not active,2022-11-07,2022-11-07
837615,74081,39.58,not active,2022-11-07,2022-11-12
